has_iep,enl_minutes_required,grade,enl_level,homeroom,last_name,student_id,iep_services,mtss_tier,first_name,testing_accommodations,status,id,created_date,updated_date,created_by_id,created_by,is_sample
"true","0","3","none","Room 301A","Anderson","PS101-3020","[{""group_size"":2,""service_type"":""PT"",""provider"":""C. Vega"",""frequency"":""2x/week""}]","tier_2","Ebony","[]","active","69fc96ef098a9219c1d5a8ff","2026-05-07T13:43:11.977000","2026-05-07T13:43:11.977000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","3","none","Room 301A","Thomas","PS101-3021","[]","tier_1","Damien","[]","active","69fc96ef098a9219c1d5a900","2026-05-07T13:43:11.977000","2026-05-07T13:43:11.977000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","3","none","Room 301B","Jackson","PS101-3022","[]","tier_1","Tasha","[]","active","69fc96ef098a9219c1d5a901","2026-05-07T13:43:11.977000","2026-05-07T13:43:11.977000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","3","entering","Room 301A","Harris","PS101-3023","[]","tier_1","Devonte","[]","active","69fc96ef098a9219c1d5a902","2026-05-07T13:43:11.977000","2026-05-07T13:43:11.977000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","3","none","Room 301B","Martin","PS101-3024","[]","tier_1","Ciara","[]","active","69fc96ef098a9219c1d5a903","2026-05-07T13:43:11.977000","2026-05-07T13:43:11.977000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","3","none","Room 301A","Thompson","PS101-3025","[]","tier_2","Royce","[]","active","69fc96ef098a9219c1d5a904","2026-05-07T13:43:11.977000","2026-05-07T13:43:11.977000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","3","none","Room 301A","Torres","PS101-3001","[]","tier_1","Michael","[]","active","69fc96ef098a9219c1d5a8ec","2026-05-07T13:43:11.976000","2026-05-07T13:43:11.976000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","3","entering","Room 301A","Reyes","PS101-3002","[]","tier_1","Samantha","[]","active","69fc96ef098a9219c1d5a8ed","2026-05-07T13:43:11.976000","2026-05-07T13:43:11.976000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"true","0","3","none","Room 301B","Cruz","PS101-3003","[{""group_size"":4,""service_type"":""SETSS"",""provider"":""M. Thompson"",""frequency"":""5x/week""},{""group_size"":3,""service_type"":""OT"",""provider"":""B. Kim"",""frequency"":""2x/week""}]","tier_3","Joshua","[{""details"":null,""accommodation_type"":""extended_time""},{""details"":null,""accommodation_type"":""separate_location""},{""details"":null,""accommodation_type"":""assistive_technology""}]","active","69fc96ef098a9219c1d5a8ee","2026-05-07T13:43:11.976000","2026-05-07T13:43:11.976000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","3","emerging","Room 301B","Ortiz","PS101-3004","[]","tier_2","Amanda","[]","active","69fc96ef098a9219c1d5a8ef","2026-05-07T13:43:11.976000","2026-05-07T13:43:11.976000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","3","none","Room 301A","Morales","PS101-3005","[]","tier_1","Kevin","[]","active","69fc96ef098a9219c1d5a8f0","2026-05-07T13:43:11.976000","2026-05-07T13:43:11.976000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","3","none","Room 301A","Gutierrez","PS101-3006","[]","tier_2","Crystal","[]","active","69fc96ef098a9219c1d5a8f1","2026-05-07T13:43:11.976000","2026-05-07T13:43:11.976000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"true","180","3","transitioning","Room 301B","Mendez","PS101-3007","[{""group_size"":12,""service_type"":""ICT"",""provider"":""R. Davis"",""frequency"":""daily""},{""group_size"":3,""service_type"":""Speech"",""provider"":""J. Torres"",""frequency"":""2x/week""}]","tier_2","Damon","[{""details"":null,""accommodation_type"":""extended_time""},{""details"":null,""accommodation_type"":""bilingual_glossary""}]","active","69fc96ef098a9219c1d5a8f2","2026-05-07T13:43:11.976000","2026-05-07T13:43:11.976000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","3","none","Room 301A","Ramirez","PS101-3008","[]","tier_1","Felicia","[]","active","69fc96ef098a9219c1d5a8f3","2026-05-07T13:43:11.976000","2026-05-07T13:43:11.976000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","3","none","Room 301A","Flores","PS101-3009","[]","tier_1","Desmond","[]","active","69fc96ef098a9219c1d5a8f4","2026-05-07T13:43:11.976000","2026-05-07T13:43:11.976000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","3","none","Room 301A","Rivera","PS101-3010","[]","tier_1","Vanessa","[]","active","69fc96ef098a9219c1d5a8f5","2026-05-07T13:43:11.976000","2026-05-07T13:43:11.976000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","3","entering","Room 301B","Washington","PS101-3011","[]","tier_1","Kendrick","[]","active","69fc96ef098a9219c1d5a8f6","2026-05-07T13:43:11.976000","2026-05-07T13:43:11.976000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","3","none","Room 301B","James","PS101-3012","[]","tier_1","Tamara","[]","active","69fc96ef098a9219c1d5a8f7","2026-05-07T13:43:11.976000","2026-05-07T13:43:11.976000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"true","0","3","none","Room 301B","Brown","PS101-3013","[{""group_size"":4,""service_type"":""SETSS"",""provider"":""A. Park"",""frequency"":""4x/week""},{""group_size"":5,""service_type"":""Counseling"",""provider"":""T. Brooks"",""frequency"":""1x/week""}]","tier_3","Byron","[{""details"":null,""accommodation_type"":""extended_time""},{""details"":null,""accommodation_type"":""breaks""}]","active","69fc96ef098a9219c1d5a8f8","2026-05-07T13:43:11.976000","2026-05-07T13:43:11.976000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","3","none","Room 301B","Davis","PS101-3014","[]","tier_1","Latasha","[]","active","69fc96ef098a9219c1d5a8f9","2026-05-07T13:43:11.976000","2026-05-07T13:43:11.976000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","2","none","Room 201A","Flores","PS101-2001","[]","tier_1","Carlos","[]","active","69fc96d9098a9219c1d5a8cd","2026-05-07T13:42:49.739000","2026-05-16T23:35:13.649000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","2","entering","Room 201A","Rivera","PS101-2002","[]","tier_1","Destiny","[]","active","69fc96d9098a9219c1d5a8ce","2026-05-07T13:42:49.739000","2026-05-16T23:35:13.674000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"true","0","2","none","Room 201A","Bell","PS101-2003","[{""group_size"":4,""service_type"":""SETSS"",""provider"":""A. Park"",""frequency"":""5x/week""}]","tier_3","Marcus","[{""details"":null,""accommodation_type"":""extended_time""},{""details"":null,""accommodation_type"":""scribe""}]","active","69fc96d9098a9219c1d5a8cf","2026-05-07T13:42:49.739000","2026-05-07T13:42:49.739000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","2","emerging","Room 201A","Murphy","PS101-2004","[]","tier_2","Aaliyah","[]","active","69fc96d9098a9219c1d5a8d0","2026-05-07T13:42:49.739000","2026-05-07T13:42:49.739000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","2","none","Room 201A","Cook","PS101-2005","[]","tier_1","Jaylen","[]","active","69fc96d9098a9219c1d5a8d1","2026-05-07T13:42:49.739000","2026-05-07T13:42:49.739000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","2","none","Room 201A","Bailey","PS101-2006","[]","tier_2","Jasmine","[]","active","69fc96d9098a9219c1d5a8d2","2026-05-07T13:42:49.739000","2026-05-07T13:42:49.739000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"true","180","2","transitioning","Room 201A","Gonzalez","PS101-2007","[{""group_size"":3,""service_type"":""Speech"",""provider"":""J. Torres"",""frequency"":""3x/week""},{""group_size"":2,""service_type"":""OT"",""provider"":""B. Kim"",""frequency"":""1x/week""}]","tier_3","Andre","[{""details"":null,""accommodation_type"":""extended_time""},{""details"":null,""accommodation_type"":""bilingual_glossary""}]","active","69fc96d9098a9219c1d5a8d3","2026-05-07T13:42:49.739000","2026-05-07T13:42:49.739000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","2","none","Room 201A","Henderson","PS101-2008","[]","tier_1","Tiffany","[]","active","69fc96d9098a9219c1d5a8d4","2026-05-07T13:42:49.739000","2026-05-07T13:42:49.739000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","2","none","Room 201A","Coleman","PS101-2009","[]","tier_1","Darius","[]","active","69fc96d9098a9219c1d5a8d5","2026-05-07T13:42:49.739000","2026-05-07T13:42:49.739000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","2","none","Room 201A","Jenkins","PS101-2010","[]","tier_1","Keisha","[]","active","69fc96d9098a9219c1d5a8d6","2026-05-07T13:42:49.739000","2026-05-07T13:42:49.739000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","2","entering","Room 201B","Perry","PS101-2011","[]","tier_1","Malik","[]","active","69fc96d9098a9219c1d5a8d7","2026-05-07T13:42:49.739000","2026-05-07T13:42:49.739000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","2","none","Room 201B","Powell","PS101-2012","[]","tier_1","Aisha","[]","active","69fc96d9098a9219c1d5a8d8","2026-05-07T13:42:49.739000","2026-05-07T13:42:49.739000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"true","0","2","none","Room 201B","Long","PS101-2013","[{""group_size"":5,""service_type"":""SETSS"",""provider"":""M. Thompson"",""frequency"":""3x/week""}]","tier_2","DeShawn","[]","active","69fc96d9098a9219c1d5a8d9","2026-05-07T13:42:49.739000","2026-05-07T13:42:49.739000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","2","none","Room 201B","Patterson","PS101-2014","[]","tier_1","Precious","[]","active","69fc96d9098a9219c1d5a8da","2026-05-07T13:42:49.739000","2026-05-07T13:42:49.739000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","90","2","expanding","Room 201B","Hughes","PS101-2015","[]","tier_1","Tyrone","[]","active","69fc96d9098a9219c1d5a8db","2026-05-07T13:42:49.739000","2026-05-07T13:42:49.739000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","2","none","Room 201B","Washington","PS101-2016","[]","tier_1","Latoya","[]","active","69fc96d9098a9219c1d5a8dc","2026-05-07T13:42:49.739000","2026-05-07T13:42:49.739000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","2","none","Room 201B","Butler","PS101-2017","[]","tier_2","Terrell","[]","active","69fc96d9098a9219c1d5a8dd","2026-05-07T13:42:49.739000","2026-05-07T13:42:49.739000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","2","none","Room 201B","Simmons","PS101-2018","[]","tier_1","Monique","[]","active","69fc96d9098a9219c1d5a8de","2026-05-07T13:42:49.739000","2026-05-07T13:42:49.739000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","180","2","transitioning","Room 201B","Foster","PS101-2019","[]","tier_1","Xavier","[]","active","69fc96d9098a9219c1d5a8df","2026-05-07T13:42:49.739000","2026-05-07T13:42:49.739000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"true","0","2","none","Room 201B","Gonzales","PS101-2020","[{""group_size"":4,""service_type"":""Counseling"",""provider"":""T. Brooks"",""frequency"":""2x/week""},{""group_size"":4,""service_type"":""SETSS"",""provider"":""A. Park"",""frequency"":""4x/week""}]","tier_3","Dominique","[{""details"":null,""accommodation_type"":""extended_time""},{""details"":null,""accommodation_type"":""breaks""}]","active","69fc96d9098a9219c1d5a8e0","2026-05-07T13:42:49.739000","2026-05-07T13:42:49.739000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","2","none","Room 201A","Bryant","PS101-2021","[]","tier_1","Shaniqua","[]","active","69fc96d9098a9219c1d5a8e1","2026-05-07T13:42:49.739000","2026-05-07T13:42:49.739000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","2","none","Room 201B","Alexander","PS101-2022","[]","tier_1","Raheem","[]","active","69fc96d9098a9219c1d5a8e2","2026-05-07T13:42:49.739000","2026-05-07T13:42:49.739000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","2","entering","Room 201A","Russell","PS101-2023","[]","tier_1","Imani","[]","active","69fc96d9098a9219c1d5a8e3","2026-05-07T13:42:49.739000","2026-05-07T13:42:49.739000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","2","none","Room 201B","Griffin","PS101-2024","[]","tier_1","Kwame","[]","active","69fc96d9098a9219c1d5a8e4","2026-05-07T13:42:49.739000","2026-05-07T13:42:49.739000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","2","none","Room 201A","Diaz","PS101-2025","[]","tier_2","Zara","[]","active","69fc96d9098a9219c1d5a8e5","2026-05-07T13:42:49.739000","2026-05-07T13:42:49.739000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101A","Hall","PS101-1001","[]","tier_1","Ryan","[]","active","69fc96c2098a9219c1d5a8a9","2026-05-07T13:42:26.950000","2026-05-15T18:24:16.947000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","1","entering","Room 101A","Allen","PS101-1002","[]","tier_1","Zoe","[]","active","69fc96c2098a9219c1d5a8aa","2026-05-07T13:42:26.950000","2026-05-15T18:24:16.984000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"true","0","1","none","Room 101A","Young","PS101-1003","[{""group_size"":4,""service_type"":""SETSS"",""provider"":""M. Thompson"",""frequency"":""5x/week""},{""group_size"":3,""service_type"":""Speech"",""provider"":""J. Torres"",""frequency"":""3x/week""}]","tier_3","Tyler","[{""details"":null,""accommodation_type"":""extended_time""},{""details"":null,""accommodation_type"":""read_aloud""}]","active","69fc96c2098a9219c1d5a8ab","2026-05-07T13:42:26.950000","2026-05-15T18:24:17.009000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","1","emerging","Room 101A","King","PS101-1004","[]","tier_2","Natalie","[]","active","69fc96c2098a9219c1d5a8ac","2026-05-07T13:42:26.950000","2026-05-15T18:24:17.033000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101A","Wright","PS101-1005","[]","tier_1","Dylan","[]","active","69fc96c2098a9219c1d5a8ad","2026-05-07T13:42:26.950000","2026-05-15T18:24:17.048000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"true","0","1","none","Room 101A","Scott","PS101-1006","[{""group_size"":3,""service_type"":""Speech"",""provider"":""J. Torres"",""frequency"":""2x/week""}]","tier_2","Leah","[]","active","69fc96c2098a9219c1d5a8ae","2026-05-07T13:42:26.950000","2026-05-15T18:24:17.065000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101A","Green","PS101-1007","[]","tier_1","Justin","[]","active","69fc96c2098a9219c1d5a8af","2026-05-07T13:42:26.950000","2026-05-15T18:24:17.138000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","180","1","transitioning","Room 101A","Baker","PS101-1008","[]","tier_1","Kayla","[]","active","69fc96c2098a9219c1d5a8b0","2026-05-07T13:42:26.950000","2026-05-15T18:24:17.157000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101A","Adams","PS101-1009","[]","tier_1","Brandon","[]","active","69fc96c2098a9219c1d5a8b1","2026-05-07T13:42:26.950000","2026-05-15T18:24:17.316000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101A","Nelson","PS101-1010","[]","tier_2","Alexis","[]","active","69fc96c2098a9219c1d5a8b2","2026-05-07T13:42:26.950000","2026-05-15T18:24:17.368000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","1","entering","Room 101B","Carter","PS101-1011","[]","tier_1","Kyle","[]","active","69fc96c2098a9219c1d5a8b3","2026-05-07T13:42:26.950000","2026-05-15T18:24:17.414000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101B","Mitchell","PS101-1012","[]","tier_1","Brianna","[]","active","69fc96c2098a9219c1d5a8b4","2026-05-07T13:42:26.950000","2026-05-15T18:24:17.434000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"true","0","1","none","Room 101B","Perez","PS101-1013","[{""group_size"":2,""service_type"":""OT"",""provider"":""B. Kim"",""frequency"":""2x/week""},{""group_size"":5,""service_type"":""SETSS"",""provider"":""A. Park"",""frequency"":""3x/week""}]","tier_3","Jordan","[{""details"":null,""accommodation_type"":""extended_time""},{""details"":null,""accommodation_type"":""separate_location""}]","active","69fc96c2098a9219c1d5a8b5","2026-05-07T13:42:26.950000","2026-05-15T18:24:17.449000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101B","Roberts","PS101-1014","[]","tier_1","Taylor","[]","active","69fc96c2098a9219c1d5a8b6","2026-05-07T13:42:26.950000","2026-05-15T18:24:17.465000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","1","emerging","Room 101B","Turner","PS101-1015","[]","tier_1","Morgan","[]","active","69fc96c2098a9219c1d5a8b7","2026-05-07T13:42:26.950000","2026-05-15T18:24:17.485000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101B","Phillips","PS101-1016","[]","tier_1","Casey","[]","active","69fc96c2098a9219c1d5a8b8","2026-05-07T13:42:26.950000","2026-05-15T18:24:17.500000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101B","Campbell","PS101-1017","[]","tier_2","Jamie","[]","active","69fc96c2098a9219c1d5a8b9","2026-05-07T13:42:26.950000","2026-05-15T18:24:17.518000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101B","Parker","PS101-1018","[]","tier_1","Alex","[]","active","69fc96c2098a9219c1d5a8ba","2026-05-07T13:42:26.950000","2026-05-15T18:24:17.545000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","180","1","transitioning","Room 101B","Evans","PS101-1019","[]","tier_1","Sam","[]","active","69fc96c2098a9219c1d5a8bb","2026-05-07T13:42:26.950000","2026-05-15T18:24:17.557000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"true","0","1","none","Room 101B","Edwards","PS101-1020","[{""group_size"":4,""service_type"":""Counseling"",""provider"":""T. Brooks"",""frequency"":""1x/week""}]","tier_2","Riley","[]","active","69fc96c2098a9219c1d5a8bc","2026-05-07T13:42:26.950000","2026-05-15T18:24:17.598000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101A","Collins","PS101-1021","[]","tier_1","Peyton","[]","active","69fc96c2098a9219c1d5a8bd","2026-05-07T13:42:26.950000","2026-05-15T18:24:17.625000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101B","Stewart","PS101-1022","[]","tier_1","Drew","[]","active","69fc96c2098a9219c1d5a8be","2026-05-07T13:42:26.950000","2026-05-15T18:24:17.638000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","1","entering","Room 101A","Sanchez","PS101-1023","[]","tier_1","Avery","[]","active","69fc96c2098a9219c1d5a8bf","2026-05-07T13:42:26.950000","2026-05-15T18:24:17.743000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101B","Morris","PS101-1024","[]","tier_1","Reese","[]","active","69fc96c2098a9219c1d5a8c0","2026-05-07T13:42:26.950000","2026-05-15T18:24:17.766000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","1","none","Room 101A","Rogers","PS101-1025","[]","tier_2","Bailey","[]","active","69fc96c2098a9219c1d5a8c1","2026-05-07T13:42:26.950000","2026-05-15T18:24:17.787000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-1","Chen","PS101-K001","[]","tier_1","Emma","[]","active","69fc96ae098a9219c1d5a884","2026-05-07T13:42:06.962000","2026-05-15T18:22:44.287000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","K","entering","Room K-1","Santos","PS101-K002","[]","tier_1","Liam","[]","active","69fc96ae098a9219c1d5a885","2026-05-07T13:42:06.962000","2026-05-15T18:22:44.323000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"true","0","K","none","Room K-1","Rivera","PS101-K003","[{""group_size"":3,""service_type"":""Speech"",""provider"":""J. Torres"",""frequency"":""2x/week""}]","tier_2","Sofia","[]","active","69fc96ae098a9219c1d5a886","2026-05-07T13:42:06.962000","2026-05-15T18:22:44.552000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-1","Williams","PS101-K004","[]","tier_1","Noah","[]","active","69fc96ae098a9219c1d5a887","2026-05-07T13:42:06.962000","2026-05-15T18:22:44.694000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","K","emerging","Room K-1","Garcia","PS101-K005","[]","tier_1","Isabella","[]","active","69fc96ae098a9219c1d5a888","2026-05-07T13:42:06.962000","2026-05-15T18:22:44.835000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-2","Lee","PS101-K006","[]","tier_1","Mason","[]","active","69fc96ae098a9219c1d5a889","2026-05-07T13:42:06.962000","2026-05-15T18:22:44.975000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"true","0","K","none","Room K-2","Martinez","PS101-K007","[{""group_size"":2,""service_type"":""OT"",""provider"":""B. Kim"",""frequency"":""1x/week""}]","tier_2","Ava","[]","active","69fc96ae098a9219c1d5a88a","2026-05-07T13:42:06.962000","2026-05-15T18:22:45.556000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-2","Thompson","PS101-K008","[]","tier_1","Ethan","[]","active","69fc96ae098a9219c1d5a88b","2026-05-07T13:42:06.962000","2026-05-15T18:22:45.574000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","K","entering","Room K-2","Nguyen","PS101-K009","[]","tier_1","Mia","[]","active","69fc96ae098a9219c1d5a88c","2026-05-07T13:42:06.962000","2026-05-15T18:22:45.585000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-2","Kim","PS101-K010","[]","tier_1","Lucas","[]","active","69fc96ae098a9219c1d5a88d","2026-05-07T13:42:06.962000","2026-05-15T18:22:45.595000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-1","Johnson","PS101-K011","[]","tier_1","Charlotte","[]","active","69fc96ae098a9219c1d5a88e","2026-05-07T13:42:06.962000","2026-05-15T18:22:45.666000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"true","0","K","none","Room K-1","Davis","PS101-K012","[{""group_size"":4,""service_type"":""SETSS"",""provider"":""M. Thompson"",""frequency"":""3x/week""},{""group_size"":2,""service_type"":""Speech"",""provider"":""J. Torres"",""frequency"":""2x/week""}]","tier_3","Aiden","[{""details"":""1.5x time on all assessments"",""accommodation_type"":""extended_time""},{""details"":""Small group or individual room"",""accommodation_type"":""separate_location""}]","active","69fc96ae098a9219c1d5a88f","2026-05-07T13:42:06.962000","2026-05-15T18:22:45.794000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-2","Wilson","PS101-K013","[]","tier_1","Ella","[]","active","69fc96ae098a9219c1d5a890","2026-05-07T13:42:06.962000","2026-05-15T18:22:45.922000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","K","emerging","Room K-2","Moore","PS101-K014","[]","tier_2","Jackson","[]","active","69fc96ae098a9219c1d5a891","2026-05-07T13:42:06.962000","2026-05-15T18:22:46.068000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-1","Taylor","PS101-K015","[]","tier_1","Scarlett","[]","active","69fc96ae098a9219c1d5a892","2026-05-07T13:42:06.962000","2026-05-15T18:22:46.107000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-1","Anderson","PS101-K016","[]","tier_1","James","[]","active","69fc96ae098a9219c1d5a893","2026-05-07T13:42:06.962000","2026-05-15T18:22:46.192000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-2","Thomas","PS101-K017","[]","tier_1","Lily","[]","active","69fc96ae098a9219c1d5a894","2026-05-07T13:42:06.962000","2026-05-15T18:22:46.308000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","180","K","transitioning","Room K-2","Harris","PS101-K018","[]","tier_1","Oliver","[]","active","69fc96ae098a9219c1d5a895","2026-05-07T13:42:06.962000","2026-05-15T18:22:46.321000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-1","Jackson","PS101-K019","[]","tier_1","Zoey","[]","active","69fc96ae098a9219c1d5a896","2026-05-07T13:42:06.962000","2026-05-15T18:22:46.361000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-2","White","PS101-K020","[]","tier_2","Elijah","[]","active","69fc96ae098a9219c1d5a897","2026-05-07T13:42:06.962000","2026-05-15T18:22:46.399000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-1","Lopez","PS101-K021","[]","tier_1","Grace","[]","active","69fc96ae098a9219c1d5a898","2026-05-07T13:42:06.962000","2026-05-15T18:22:46.442000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-2","Clark","PS101-K022","[]","tier_1","William","[]","active","69fc96ae098a9219c1d5a899","2026-05-07T13:42:06.962000","2026-05-15T18:22:46.485000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","360","K","entering","Room K-1","Rodriguez","PS101-K023","[]","tier_1","Chloe","[]","active","69fc96ae098a9219c1d5a89a","2026-05-07T13:42:06.962000","2026-05-15T18:22:46.574000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
"false","0","K","none","Room K-2","Lewis","PS101-K024","[]","tier_1","Benjamin","[]","active","69fc96ae098a9219c1d5a89b","2026-05-07T13:42:06.962000","2026-05-15T18:22:46.592000","69fa0215ff3c784069cea5aa","gauravmehra1984@gmail.com","false"
